metric,metric_family,group_type,group,value_weighted_0_100,survey_year,survey_quarter,sample_confidence,n_valid_weighted,data_status
issue_country_health,issue_salience,occupation_group,student,9.8536,2009,Q2,low,84,ok
issue_country_health,issue_salience,occupation_group,unemployed,10.2683,2009,Q2,low,55,ok
issue_country_health,issue_salience,occupation_group,white_collar,9.2454,2009,Q2,low,91,ok
issue_country_housing,issue_salience,age_group,15-17,0.0,2009,Q2,low,21,ok
issue_country_housing,issue_salience,age_group,18-24,1.0119,2009,Q2,medium,100,ok
issue_country_housing,issue_salience,age_group,25-39,0.0,2009,Q2,medium,277,ok
issue_country_housing,issue_salience,age_group,40-54,0.4248,2009,Q2,medium,255,ok
issue_country_housing,issue_salience,age_group,55+,0.5402,2009,Q2,high,347,ok
issue_country_housing,issue_salience,all,all,0.417,2009,Q2,high,1000,ok
issue_country_housing,issue_salience,education_group,high_education,0.0,2009,Q2,medium,239,ok
issue_country_housing,issue_salience,education_group,low_education,0.5629,2009,Q2,high,331,ok
issue_country_housing,issue_salience,education_group,medium_education,0.2949,2009,Q2,high,346,ok
issue_country_housing,issue_salience,education_group,student_still_studying,1.2189,2009,Q2,low,84,ok
issue_country_housing,issue_salience,gender,female,0.3452,2009,Q2,high,531,ok
issue_country_housing,issue_salience,gender,male,0.4917,2009,Q2,high,469,ok
issue_country_housing,issue_salience,occupation_group,manual_worker,0.977,2009,Q2,low,81,ok
issue_country_housing,issue_salience,occupation_group,self_employed,0.0,2009,Q2,medium,169,ok
issue_country_housing,issue_salience,occupation_group,service_worker,0.0,2009,Q2,low,89,ok
issue_country_housing,issue_salience,occupation_group,student,1.2189,2009,Q2,low,84,ok
issue_country_housing,issue_salience,occupation_group,unemployed,0.0,2009,Q2,low,55,ok
issue_country_housing,issue_salience,occupation_group,white_collar,1.1513,2009,Q2,low,91,ok
issue_country_immigration,issue_salience,age_group,15-17,4.7431,2009,Q2,low,21,ok
issue_country_immigration,issue_salience,age_group,18-24,2.0349,2009,Q2,medium,100,ok
issue_country_immigration,issue_salience,age_group,25-39,4.2736,2009,Q2,medium,277,ok
issue_country_immigration,issue_salience,age_group,40-54,3.0065,2009,Q2,medium,255,ok
issue_country_immigration,issue_salience,age_group,55+,2.8596,2009,Q2,high,347,ok
issue_country_immigration,issue_salience,all,all,3.2164,2009,Q2,high,1000,ok
issue_country_immigration,issue_salience,education_group,high_education,2.7934,2009,Q2,medium,239,ok
issue_country_immigration,issue_salience,education_group,low_education,1.7703,2009,Q2,high,331,ok
issue_country_immigration,issue_salience,education_group,medium_education,5.0875,2009,Q2,high,346,ok
issue_country_immigration,issue_salience,education_group,student_still_studying,2.4841,2009,Q2,low,84,ok
issue_country_immigration,issue_salience,gender,female,3.1804,2009,Q2,high,531,ok
issue_country_immigration,issue_salience,gender,male,3.254,2009,Q2,high,469,ok
issue_country_immigration,issue_salience,occupation_group,manual_worker,2.3992,2009,Q2,low,81,ok
issue_country_immigration,issue_salience,occupation_group,self_employed,3.4684,2009,Q2,medium,169,ok
issue_country_immigration,issue_salience,occupation_group,service_worker,5.1063,2009,Q2,low,89,ok
issue_country_immigration,issue_salience,occupation_group,student,2.4841,2009,Q2,low,84,ok
issue_country_immigration,issue_salience,occupation_group,unemployed,2.3751,2009,Q2,low,55,ok
issue_country_immigration,issue_salience,occupation_group,white_collar,1.9661,2009,Q2,low,91,ok
issue_country_inflation,issue_salience,age_group,15-17,14.6793,2009,Q2,low,21,ok
issue_country_inflation,issue_salience,age_group,18-24,25.3269,2009,Q2,medium,100,ok
issue_country_inflation,issue_salience,age_group,25-39,27.8002,2009,Q2,medium,277,ok
issue_country_inflation,issue_salience,age_group,40-54,30.3406,2009,Q2,medium,255,ok
issue_country_inflation,issue_salience,age_group,55+,32.9024,2009,Q2,high,347,ok
issue_country_inflation,issue_salience,all,all,29.3339,2009,Q2,high,1000,ok
issue_country_inflation,issue_salience,education_group,high_education,25.3966,2009,Q2,medium,239,ok
issue_country_inflation,issue_salience,education_group,low_education,32.1735,2009,Q2,high,331,ok
issue_country_inflation,issue_salience,education_group,medium_education,33.5979,2009,Q2,high,346,ok
issue_country_inflation,issue_salience,education_group,student_still_studying,17.0077,2009,Q2,low,84,ok
issue_country_inflation,issue_salience,gender,female,30.4769,2009,Q2,high,531,ok
issue_country_inflation,issue_salience,gender,male,28.1431,2009,Q2,high,469,ok
issue_country_inflation,issue_salience,occupation_group,manual_worker,31.6966,2009,Q2,low,81,ok
issue_country_inflation,issue_salience,occupation_group,self_employed,38.0935,2009,Q2,medium,169,ok
issue_country_inflation,issue_salience,occupation_group,service_worker,29.0376,2009,Q2,low,89,ok
issue_country_inflation,issue_salience,occupation_group,student,17.0077,2009,Q2,low,84,ok
issue_country_inflation,issue_salience,occupation_group,unemployed,20.9542,2009,Q2,low,55,ok
issue_country_inflation,issue_salience,occupation_group,white_collar,33.1286,2009,Q2,low,91,ok
issue_country_unemployment,issue_salience,age_group,15-17,28.6465,2009,Q2,low,21,ok
issue_country_unemployment,issue_salience,age_group,18-24,51.5469,2009,Q2,medium,100,ok
issue_country_unemployment,issue_salience,age_group,25-39,43.6947,2009,Q2,medium,277,ok
issue_country_unemployment,issue_salience,age_group,40-54,43.8368,2009,Q2,medium,255,ok
issue_country_unemployment,issue_salience,age_group,55+,34.6654,2009,Q2,high,347,ok
issue_country_unemployment,issue_salience,all,all,41.4341,2009,Q2,high,1000,ok
issue_country_unemployment,issue_salience,education_group,high_education,45.8513,2009,Q2,medium,239,ok
issue_country_unemployment,issue_salience,education_group,low_education,38.1889,2009,Q2,high,331,ok
issue_country_unemployment,issue_salience,education_group,medium_education,39.5188,2009,Q2,high,346,ok
issue_country_unemployment,issue_salience,education_group,student_still_studying,46.9857,2009,Q2,low,84,ok
issue_country_unemployment,issue_salience,gender,female,44.0494,2009,Q2,high,531,ok
issue_country_unemployment,issue_salience,gender,male,38.7092,2009,Q2,high,469,ok
issue_country_unemployment,issue_salience,occupation_group,manual_worker,39.4903,2009,Q2,low,81,ok
issue_country_unemployment,issue_salience,occupation_group,self_employed,34.5716,2009,Q2,medium,169,ok
issue_country_unemployment,issue_salience,occupation_group,service_worker,50.2979,2009,Q2,low,89,ok
issue_country_unemployment,issue_salience,occupation_group,student,46.9857,2009,Q2,low,84,ok
issue_country_unemployment,issue_salience,occupation_group,unemployed,65.0561,2009,Q2,low,55,ok
issue_country_unemployment,issue_salience,occupation_group,white_collar,42.8391,2009,Q2,low,91,ok
left_right_placement,political_space,age_group,15-17,35.0481,2009,Q2,low,8,ok
left_right_placement,political_space,age_group,18-24,45.1846,2009,Q2,low,74,ok
left_right_placement,political_space,age_group,25-39,46.0225,2009,Q2,medium,206,ok
left_right_placement,political_space,age_group,40-54,50.4435,2009,Q2,medium,215,ok
left_right_placement,political_space,age_group,55+,59.6254,2009,Q2,medium,283,ok
left_right_placement,political_space,all,all,51.5313,2009,Q2,high,786,ok
left_right_placement,political_space,education_group,high_education,49.6403,2009,Q2,medium,193,ok
left_right_placement,political_space,education_group,low_education,57.5488,2009,Q2,medium,267,ok
left_right_placement,political_space,education_group,medium_education,50.8387,2009,Q2,medium,269,ok
left_right_placement,political_space,education_group,student_still_studying,38.7834,2009,Q2,low,57,ok
left_right_placement,political_space,gender,female,50.8851,2009,Q2,high,413,ok
left_right_placement,political_space,gender,male,52.1892,2009,Q2,high,373,ok
left_right_placement,political_space,occupation_group,manual_worker,44.125,2009,Q2,low,53,ok
left_right_placement,political_space,occupation_group,self_employed,55.9177,2009,Q2,medium,138,ok
left_right_placement,political_space,occupation_group,service_worker,51.3123,2009,Q2,low,68,ok
left_right_placement,political_space,occupation_group,student,38.7834,2009,Q2,low,57,ok
left_right_placement,political_space,occupation_group,unemployed,43.7301,2009,Q2,low,43,ok
left_right_placement,political_space,occupation_group,white_collar,44.6028,2009,Q2,low,71,ok
trust_european_union,trust_institutions,age_group,15-17,66.9176,2009,Q2,low,21,ok
trust_european_union,trust_institutions,age_group,18-24,48.5818,2009,Q2,low,99,ok
trust_european_union,trust_institutions,age_group,25-39,50.9906,2009,Q2,medium,276,ok
trust_european_union,trust_institutions,age_group,40-54,56.9312,2009,Q2,medium,254,ok
trust_european_union,trust_institutions,age_group,55+,60.4217,2009,Q2,high,344,ok
trust_european_union,trust_institutions,all,all,55.5994,2009,Q2,high,994,ok
trust_european_union,trust_institutions,education_group,high_education,67.0365,2009,Q2,medium,239,ok
trust_european_union,trust_institutions,education_group,low_education,49.2605,2009,Q2,high,328,ok
trust_european_union,trust_institutions,education_group,medium_education,52.443,2009,Q2,high,344,ok
trust_european_union,trust_institutions,education_group,student_still_studying,58.9265,2009,Q2,low,83,ok
trust_european_union,trust_institutions,gender,female,50.3125,2009,Q2,high,526,ok
trust_european_union,trust_institutions,gender,male,61.0655,2009,Q2,high,468,ok
trust_european_union,trust_institutions,occupation_group,manual_worker,46.2553,2009,Q2,low,81,ok
trust_european_union,trust_institutions,occupation_group,self_employed,54.9564,2009,Q2,medium,168,ok
trust_european_union,trust_institutions,occupation_group,service_worker,50.1474,2009,Q2,low,89,ok
trust_european_union,trust_institutions,occupation_group,student,58.9265,2009,Q2,low,83,ok
trust_european_union,trust_institutions,occupation_group,unemployed,45.3721,2009,Q2,low,55,ok
trust_european_union,trust_institutions,occupation_group,white_collar,56.1322,2009,Q2,low,91,ok
trust_national_government,trust_institutions,age_group,15-17,28.9287,2009,Q2,low,21,ok
trust_national_government,trust_institutions,age_group,18-24,18.8753,2009,Q2,medium,100,ok
trust_national_government,trust_institutions,age_group,25-39,17.585,2009,Q2,medium,277,ok
trust_national_government,trust_institutions,age_group,40-54,26.7599,2009,Q2,medium,254,ok
trust_national_government,trust_institutions,age_group,55+,43.0465,2009,Q2,high,346,ok
trust_national_government,trust_institutions,all,all,28.5506,2009,Q2,high,998,ok
trust_national_government,trust_institutions,education_group,high_education,26.1486,2009,Q2,medium,239,ok
trust_national_government,trust_institutions,education_group,low_education,37.526,2009,Q2,high,330,ok
trust_national_government,trust_institutions,education_group,medium_education,22.8179,2009,Q2,high,345,ok
trust_national_government,trust_institutions,education_group,student_still_studying,25.9349,2009,Q2,low,84,ok
trust_national_government,trust_institutions,gender,female,26.9043,2009,Q2,high,530,ok
trust_national_government,trust_institutions,gender,male,30.2661,2009,Q2,high,468,ok
trust_national_government,trust_institutions,occupation_group,manual_worker,17.1331,2009,Q2,low,80,ok
trust_national_government,trust_institutions,occupation_group,self_employed,21.9996,2009,Q2,medium,168,ok
trust_national_government,trust_institutions,occupation_group,service_worker,20.3136,2009,Q2,low,89,ok
trust_national_government,trust_institutions,occupation_group,student,25.9349,2009,Q2,low,84,ok
trust_national_government,trust_institutions,occupation_group,unemployed,21.2666,2009,Q2,low,55,ok
trust_national_government,trust_institutions,occupation_group,white_collar,21.7476,2009,Q2,low,91,ok
trust_national_parliament,trust_institutions,age_group,15-17,43.847,2009,Q2,low,21,ok
trust_national_parliament,trust_institutions,age_group,18-24,30.5046,2009,Q2,medium,100,ok
trust_national_parliament,trust_institutions,age_group,25-39,23.4115,2009,Q2,medium,276,ok
trust_national_parliament,trust_institutions,age_group,40-54,32.8525,2009,Q2,medium,253,ok
trust_national_parliament,trust_institutions,age_group,55+,48.1188,2009,Q2,high,345,ok
trust_national_parliament,trust_institutions,all,all,35.2734,2009,Q2,high,995,ok
trust_national_parliament,trust_institutions,education_group,high_education,33.31,2009,Q2,medium,238,ok
trust_national_parliament,trust_institutions,education_group,low_education,39.9181,2009,Q2,high,330,ok
trust_national_parliament,trust_institutions,education_group,medium_education,32.2191,2009,Q2,high,343,ok
trust_national_parliament,trust_institutions,education_group,student_still_studying,35.561,2009,Q2,low,84,ok
trust_national_parliament,trust_institutions,gender,female,33.2556,2009,Q2,high,528,ok
trust_national_parliament,trust_institutions,gender,male,37.3728,2009,Q2,high,467,ok
trust_national_parliament,trust_institutions,occupation_group,manual_worker,29.3602,2009,Q2,low,80,ok
trust_national_parliament,trust_institutions,occupation_group,self_employed,26.9911,2009,Q2,medium,168,ok
trust_national_parliament,trust_institutions,occupation_group,service_worker,23.195,2009,Q2,low,88,ok
trust_national_parliament,trust_institutions,occupation_group,student,35.561,2009,Q2,low,84,ok
trust_national_parliament,trust_institutions,occupation_group,unemployed,29.5383,2009,Q2,low,55,ok
trust_national_parliament,trust_institutions,occupation_group,white_collar,35.1872,2009,Q2,low,90,ok
employment_country_situation,economy,age_group,15-17,21.1434,2009,Q2,low,22,ok
employment_country_situation,economy,age_group,18-24,20.8041,2009,Q2,medium,110,ok
employment_country_situation,economy,age_group,25-39,17.4492,2009,Q2,medium,232,ok
employment_country_situation,economy,age_group,40-54,17.0551,2009,Q2,medium,243,ok
employment_country_situation,economy,age_group,55+,17.9847,2009,Q2,high,392,ok
employment_country_situation,economy,all,all,18.1063,2009,Q2,high,999,ok
employment_country_situation,economy,education_group,high_education,18.8286,2009,Q2,medium,237,ok
